image_id,image_type,kilogram_id,image_path
page1-117,tangram,NA,NA
page3-33,tangram,NA,NA
page1-30,tangram,NA,NA
page7-226,tangram,NA,NA
page7-53,tangram,NA,NA
page8-58,tangram,NA,NA
page5-85,tangram,NA,NA
page7-225,tangram,NA,NA
page8-246,tangram,NA,NA
page2-133,tangram,NA,NA
page7-115,tangram,NA,NA
page5-56,tangram,NA,NA
page7-126,tangram,NA,NA
page5-40,tangram,NA,NA
page2-16,tangram,NA,NA
page7-177,tangram,NA,NA
page5-45,tangram,NA,NA
page1-186,tangram,NA,NA
page6-185,tangram,NA,NA
page6-23,tangram,NA,NA
page5-63,tangram,NA,NA
page1-150,tangram,NA,NA
page8-206,tangram,NA,NA
page7-36,tangram,NA,NA
page4-142,tangram,NA,NA
page6-124,tangram,NA,NA
page5-36,tangram,NA,NA
page3-12,tangram,NA,NA
page6-208,tangram,NA,NA
page5-232,tangram,NA,NA
page5-84,tangram,NA,NA
page5-26,tangram,NA,NA
page6-71,tangram,NA,NA
page7-41,tangram,NA,NA
page2-86,tangram,NA,NA
page8-234,tangram,NA,NA
page7-186,tangram,NA,NA
page4-98,tangram,NA,NA
page1-48,tangram,NA,NA
page5-101,tangram,NA,NA
page8-156,tangram,NA,NA
page4-180,tangram,NA,NA
page8-159,tangram,NA,NA
page4-195,tangram,NA,NA
page6-135,tangram,NA,NA
page4-128,tangram,NA,NA
page6-186,tangram,NA,NA
page6-219,tangram,NA,NA
page6-21,tangram,NA,NA
page6-226,tangram,NA,NA
page7-15,tangram,NA,NA
page4-232,tangram,NA,NA
page3-66,tangram,NA,NA
page6-204,tangram,NA,NA
page7-145,tangram,NA,NA
page6-162,tangram,NA,NA
page7-73,tangram,NA,NA
page4-241,tangram,NA,NA
page5-66,tangram,NA,NA
page5-96,tangram,NA,NA
page8-192,tangram,NA,NA
page2-131,tangram,NA,NA
page4-96,tangram,NA,NA
page7-55,tangram,NA,NA
page8-38,tangram,NA,NA
page2-20,tangram,NA,NA
page7-202,tangram,NA,NA
page7-113,tangram,NA,NA
page7-29,tangram,NA,NA
page6-167,tangram,NA,NA
page2-36,tangram,NA,NA
page1-132,tangram,NA,NA
page1-77,tangram,NA,NA
page1-172,tangram,NA,NA
page1-185,tangram,NA,NA
page7-203,tangram,NA,NA
page3-61,tangram,NA,NA
page7-127,tangram,NA,NA
page5-165,tangram,NA,NA
page5-80,tangram,NA,NA
page3-139,tangram,NA,NA
page8-247,tangram,NA,NA
page6-121,tangram,NA,NA
page6-171,tangram,NA,NA
page6-245,tangram,NA,NA
page4-190,tangram,NA,NA
page6-166,tangram,NA,NA
page6-196,tangram,NA,NA
page7-216,tangram,NA,NA
page4-5,tangram,NA,NA
page4-244,tangram,NA,NA
page2-165,tangram,NA,NA
page5-154,tangram,NA,NA
page7-157,tangram,NA,NA
page8-182,tangram,NA,NA
page5-155,tangram,NA,NA
page6-228,tangram,NA,NA
page7-22,tangram,NA,NA
page4-197,tangram,NA,NA
page1-175,tangram,NA,NA
page6-107,tangram,NA,NA
page6-175,tangram,NA,NA
page2-85,tangram,NA,NA
page4-155,tangram,NA,NA
page5-102,tangram,NA,NA
page5-128,tangram,NA,NA
page8-56,tangram,NA,NA
page8-54,tangram,NA,NA
page1-34,tangram,NA,NA
page1-107,tangram,NA,NA
page8-18,tangram,NA,NA
page7-217,tangram,NA,NA
page5-75,tangram,NA,NA
page8-22,tangram,NA,NA
page1-149,tangram,NA,NA
page7-35,tangram,NA,NA
page7-144,tangram,NA,NA
page5-213,tangram,NA,NA
page9-23,tangram,NA,NA
page2-114,tangram,NA,NA
page7-10,tangram,NA,NA
page7-191,tangram,NA,NA
page7-4,tangram,NA,NA
page5-188,tangram,NA,NA
page8-166,tangram,NA,NA
page9-32,tangram,NA,NA
page9-25,tangram,NA,NA
page6-31,tangram,NA,NA
page9-34,tangram,NA,NA
page3-59,tangram,NA,NA
page8-221,tangram,NA,NA
page3-21,tangram,NA,NA
page7-117,tangram,NA,NA
page7-155,tangram,NA,NA
page8-215,tangram,NA,NA
page5-120,tangram,NA,NA
page3-163,tangram,NA,NA
page8-176,tangram,NA,NA
page1-128,tangram,NA,NA
page2-64,tangram,NA,NA
page1-97,tangram,NA,NA
page5-233,tangram,NA,NA
page2-190,tangram,NA,NA
page6-192,tangram,NA,NA
page6-123,tangram,NA,NA
page3-207,tangram,NA,NA
page4-108,tangram,NA,NA
page6-53,tangram,NA,NA
page5-190,tangram,NA,NA
page8-217,tangram,NA,NA
page3-200,tangram,NA,NA
page5-174,tangram,NA,NA
page3-205,tangram,NA,NA
page5-107,tangram,NA,NA
page9-38,tangram,NA,NA
page5-235,tangram,NA,NA
page8-180,tangram,NA,NA
page1-22,tangram,NA,NA
page4-97,tangram,NA,NA
page8-222,tangram,NA,NA
page5-168,tangram,NA,NA
page7-148,tangram,NA,NA
page1-129,tangram,NA,NA
page5-143,tangram,NA,NA
page4-15,tangram,NA,NA
page3-26,tangram,NA,NA
page5-58,tangram,NA,NA
page3-168,tangram,NA,NA
page4-16,tangram,NA,NA
page8-199,tangram,NA,NA
page4-247,tangram,NA,NA
page2-166,tangram,NA,NA
page7-234,tangram,NA,NA
page5-89,tangram,NA,NA
page3-24,tangram,NA,NA
page8-216,tangram,NA,NA
page8-63,tangram,NA,NA
page1-82,tangram,NA,NA
page1-125,tangram,NA,NA
page3-99,tangram,NA,NA
page7-105,tangram,NA,NA
page6-198,tangram,NA,NA
page5-122,tangram,NA,NA
page7-109,tangram,NA,NA
page5-37,tangram,NA,NA
page3-189,tangram,NA,NA
page8-43,tangram,NA,NA
page3-193,tangram,NA,NA
page6-181,tangram,NA,NA
page4-93,tangram,NA,NA
page7-251,tangram,NA,NA
page7-198,tangram,NA,NA
page3-56,tangram,NA,NA
page2-159,tangram,NA,NA
page8-129,tangram,NA,NA
page2-26,tangram,NA,NA
page3-187,tangram,NA,NA
page1-79,tangram,NA,NA
page3-110,tangram,NA,NA
page1-113,tangram,NA,NA
page1-148,tangram,NA,NA
page6-117,tangram,NA,NA
page7-244,tangram,NA,NA
page8-210,tangram,NA,NA
page4-150,tangram,NA,NA
page4-19,tangram,NA,NA
page4-176,tangram,NA,NA
page6-205,tangram,NA,NA
page4-237,tangram,NA,NA
page2-189,tangram,NA,NA
page3-40,tangram,NA,NA
page4-103,tangram,NA,NA
page5-193,tangram,NA,NA
page5-184,tangram,NA,NA
page4-127,tangram,NA,NA
page2-152,tangram,NA,NA
page3-120,tangram,NA,NA
page5-134,tangram,NA,NA
page6-113,tangram,NA,NA
page4-229,tangram,NA,NA
page1-116,tangram,NA,NA
page9-46,tangram,NA,NA
page1-16,tangram,NA,NA
page1-66,tangram,NA,NA
page1-72,tangram,NA,NA
page6-92,tangram,NA,NA
page5-135,tangram,NA,NA
page2-24,tangram,NA,NA
page9-36,tangram,NA,NA
page6-179,tangram,NA,NA
page2-157,tangram,NA,NA
page5-81,tangram,NA,NA
page7-92,tangram,NA,NA
page7-106,tangram,NA,NA
page1-25,tangram,NA,NA
page7-179,tangram,NA,NA
page8-148,tangram,NA,NA
page3-198,tangram,NA,NA
page5-145,tangram,NA,NA
page1-14,tangram,NA,NA
page7-17,tangram,NA,NA
page7-76,tangram,NA,NA
page2-112,tangram,NA,NA
page6-176,tangram,NA,NA
page5-106,tangram,NA,NA
page7-32,tangram,NA,NA
page5-198,tangram,NA,NA
page7-132,tangram,NA,NA
page6-168,tangram,NA,NA
page6-143,tangram,NA,NA
page8-164,tangram,NA,NA
page6-159,tangram,NA,NA
page7-59,tangram,NA,NA
page4-92,tangram,NA,NA
page4-157,tangram,NA,NA
page2-48,tangram,NA,NA
page5-123,tangram,NA,NA
page6-24,tangram,NA,NA
page4-25,tangram,NA,NA
page7-147,tangram,NA,NA
page2-174,tangram,NA,NA
page8-236,tangram,NA,NA
page2-191,tangram,NA,NA
page7-161,tangram,NA,NA
page4-203,tangram,NA,NA
page2-49,tangram,NA,NA
page7-69,tangram,NA,NA
page5-239,tangram,NA,NA
page2-113,tangram,NA,NA
page7-195,tangram,NA,NA
page3-38,tangram,NA,NA
page9-31,tangram,NA,NA
page4-249,tangram,NA,NA
page2-103,tangram,NA,NA
page8-65,tangram,NA,NA
page1-73,tangram,NA,NA
page1-59,tangram,NA,NA
page4-135,tangram,NA,NA
page3-95,tangram,NA,NA
page7-58,tangram,NA,NA
page2-155,tangram,NA,NA
page7-135,tangram,NA,NA
page2-19,tangram,NA,NA
page1-31,tangram,NA,NA
page8-249,tangram,NA,NA
page7-52,tangram,NA,NA
page3-143,tangram,NA,NA
page5-220,tangram,NA,NA
page2-54,tangram,NA,NA
page4-59,tangram,NA,NA
page2-32,tangram,NA,NA
page7-154,tangram,NA,NA
page3-44,tangram,NA,NA
page1-122,tangram,NA,NA
page6-73,tangram,NA,NA
page8-207,tangram,NA,NA
page1-168,tangram,NA,NA
page8-153,tangram,NA,NA
page9-14,tangram,NA,NA
page7-180,tangram,NA,NA
page1-90,tangram,NA,NA
page4-156,tangram,NA,NA
page9-22,tangram,NA,NA
page8-235,tangram,NA,NA
page7-80,tangram,NA,NA
page4-164,tangram,NA,NA
page7-102,tangram,NA,NA
page2-72,tangram,NA,NA
page4-89,tangram,NA,NA
page6-177,tangram,NA,NA
page6-94,tangram,NA,NA
page6-210,tangram,NA,NA
page7-252,tangram,NA,NA
page3-3,tangram,NA,NA
page2-145,tangram,NA,NA
page8-77,tangram,NA,NA
page8-2,tangram,NA,NA
page1-29,tangram,NA,NA
page2-88,tangram,NA,NA
page5-74,tangram,NA,NA
page4-118,tangram,NA,NA
page3-32,tangram,NA,NA
page4-34,tangram,NA,NA
page2-105,tangram,NA,NA
page6-82,tangram,NA,NA
page4-194,tangram,NA,NA
page8-11,tangram,NA,NA
page2-47,tangram,NA,NA
page1-142,tangram,NA,NA
page5-132,tangram,NA,NA
page5-94,tangram,NA,NA
page5-182,tangram,NA,NA
page8-39,tangram,NA,NA
page2-129,tangram,NA,NA
page2-67,tangram,NA,NA
page3-23,tangram,NA,NA
page6-240,tangram,NA,NA
page7-16,tangram,NA,NA
page5-57,tangram,NA,NA
page7-65,tangram,NA,NA
page7-86,tangram,NA,NA
page1-171,tangram,NA,NA
page4-60,tangram,NA,NA
page4-130,tangram,NA,NA
page5-136,tangram,NA,NA
page1-5,tangram,NA,NA
page7-30,tangram,NA,NA
page7-13,tangram,NA,NA
page7-84,tangram,NA,NA
page4-220,tangram,NA,NA
page3-170,tangram,NA,NA
page7-57,tangram,NA,NA
page9-17,tangram,NA,NA
page7-219,tangram,NA,NA
page2-65,tangram,NA,NA
page7-28,tangram,NA,NA
page4-140,tangram,NA,NA
page5-246,tangram,NA,NA
page9-27,tangram,NA,NA
page1-75,tangram,NA,NA
page8-188,tangram,NA,NA
page7-184,tangram,NA,NA
page4-204,tangram,NA,NA
page4-239,tangram,NA,NA
page1-63,tangram,NA,NA
page1-103,tangram,NA,NA
page5-151,tangram,NA,NA
page7-39,tangram,NA,NA
page3-57,tangram,NA,NA
page7-196,tangram,NA,NA
page5-38,tangram,NA,NA
page4-148,tangram,NA,NA
page1-165,tangram,NA,NA
page2-187,tangram,NA,NA
page8-204,tangram,NA,NA
page8-179,tangram,NA,NA
page1-42,tangram,NA,NA
page6-114,tangram,NA,NA
page1-69,tangram,NA,NA
page8-240,tangram,NA,NA
page7-236,tangram,NA,NA
page4-169,tangram,NA,NA
page2-176,tangram,NA,NA
page6-173,tangram,NA,NA
page7-249,tangram,NA,NA
page5-18,tangram,NA,NA
page9-29,tangram,NA,NA
page4-177,tangram,NA,NA
page7-85,tangram,NA,NA
page3-128,tangram,NA,NA
page7-14,tangram,NA,NA
page2-106,tangram,NA,NA
page6-105,tangram,NA,NA
page3-60,tangram,NA,NA
page7-209,tangram,NA,NA
page1-156,tangram,NA,NA
page4-9,tangram,NA,NA
page7-88,tangram,NA,NA
page3-191,tangram,NA,NA
page2-21,tangram,NA,NA
page4-193,tangram,NA,NA
page6-80,tangram,NA,NA
page7-185,tangram,NA,NA
page3-31,tangram,NA,NA
page7-246,tangram,NA,NA
page9-30,tangram,NA,NA
page7-111,tangram,NA,NA
page2-17,tangram,NA,NA
page1-183,tangram,NA,NA
page3-123,tangram,NA,NA
page5-187,tangram,NA,NA
page3-29,tangram,NA,NA
page6-38,tangram,NA,NA
page6-137,tangram,NA,NA
page5-178,tangram,NA,NA
page2-101,tangram,NA,NA
page6-150,tangram,NA,NA
page9-16,tangram,NA,NA
page6-106,tangram,NA,NA
page1-49,tangram,NA,NA
page9-43,tangram,NA,NA
page3-34,tangram,NA,NA
page3-133,tangram,NA,NA
page6-83,tangram,NA,NA
page2-143,tangram,NA,NA
page6-72,tangram,NA,NA
page2-188,tangram,NA,NA
page1-0,tangram,NA,NA
page5-238,tangram,NA,NA
page1-96,tangram,NA,NA
page8-118,tangram,NA,NA
page3-47,tangram,NA,NA
page5-229,tangram,NA,NA
page8-147,tangram,NA,NA
page4-192,tangram,NA,NA
page6-158,tangram,NA,NA
page6-140,tangram,NA,NA
page5-0,tangram,NA,NA
page5-157,tangram,NA,NA
page6-28,tangram,NA,NA
page3-203,tangram,NA,NA
page6-138,tangram,NA,NA
page6-199,tangram,NA,NA
page6-43,tangram,NA,NA
page3-130,tangram,NA,NA
page6-164,tangram,NA,NA
page5-105,tangram,NA,NA
page7-156,tangram,NA,NA
page7-245,tangram,NA,NA
page7-224,tangram,NA,NA
page7-130,tangram,NA,NA
page7-149,tangram,NA,NA
page5-59,tangram,NA,NA
page2-80,tangram,NA,NA
page7-97,tangram,NA,NA
page6-13,tangram,NA,NA
page7-169,tangram,NA,NA
page5-87,tangram,NA,NA
page7-167,tangram,NA,NA
page7-26,tangram,NA,NA
page5-138,tangram,NA,NA
page4-65,tangram,NA,NA
page9-11,tangram,NA,NA
page8-184,tangram,NA,NA
page7-112,tangram,NA,NA
page2-150,tangram,NA,NA
page1-33,tangram,NA,NA
page1-65,tangram,NA,NA
page5-31,tangram,NA,NA
page3-167,tangram,NA,NA
page6-218,tangram,NA,NA
page7-247,tangram,NA,NA
page4-95,tangram,NA,NA
page7-136,tangram,NA,NA
page7-47,tangram,NA,NA
page2-126,tangram,NA,NA
page6-60,tangram,NA,NA
page5-207,tangram,NA,NA
page4-201,tangram,NA,NA
page4-64,tangram,NA,NA
page4-3,tangram,NA,NA
page5-104,tangram,NA,NA
page4-161,tangram,NA,NA
page2-40,tangram,NA,NA
page5-160,tangram,NA,NA
page4-242,tangram,NA,NA
page7-122,tangram,NA,NA
page5-179,tangram,NA,NA
page4-165,tangram,NA,NA
page2-79,tangram,NA,NA
page7-172,tangram,NA,NA
page2-137,tangram,NA,NA
page1-105,tangram,NA,NA
page8-174,tangram,NA,NA
page3-176,tangram,NA,NA
page4-185,tangram,NA,NA
page1-57,tangram,NA,NA
page9-13,tangram,NA,NA
page1-7,tangram,NA,NA
page8-142,tangram,NA,NA
page1-88,tangram,NA,NA
page2-124,tangram,NA,NA
page1-85,tangram,NA,NA
page5-6,tangram,NA,NA
page4-166,tangram,NA,NA
page6-221,tangram,NA,NA
page4-22,tangram,NA,NA
page1-47,tangram,NA,NA
page4-233,tangram,NA,NA
page5-44,tangram,NA,NA
page9-4,tangram,NA,NA
page5-28,tangram,NA,NA
page2-148,tangram,NA,NA
page2-90,tangram,NA,NA
page2-181,tangram,NA,NA
page7-18,tangram,NA,NA
page3-45,tangram,NA,NA
page1-112,tangram,NA,NA
page3-141,tangram,NA,NA
page7-218,tangram,NA,NA
page6-207,tangram,NA,NA
page7-188,tangram,NA,NA
page8-30,tangram,NA,NA
page1-40,tangram,NA,NA
page3-8,tangram,NA,NA
page8-230,tangram,NA,NA
page1-44,tangram,NA,NA
page8-24,tangram,NA,NA
page6-224,tangram,NA,NA
page4-86,tangram,NA,NA
page6-141,tangram,NA,NA
page2-170,tangram,NA,NA
page1-130,tangram,NA,NA
page4-20,tangram,NA,NA
page2-71,tangram,NA,NA
page1-26,tangram,NA,NA
page1-83,tangram,NA,NA
page9-35,tangram,NA,NA
page1-56,tangram,NA,NA
page6-112,tangram,NA,NA
page5-175,tangram,NA,NA
page8-72,tangram,NA,NA
page2-37,tangram,NA,NA
page2-168,tangram,NA,NA
page5-49,tangram,NA,NA
page6-75,tangram,NA,NA
page5-199,tangram,NA,NA
page5-249,tangram,NA,NA
page7-95,tangram,NA,NA
page6-78,tangram,NA,NA
page1-51,tangram,NA,NA
page4-17,tangram,NA,NA
page4-202,tangram,NA,NA
page7-33,tangram,NA,NA
page6-6,tangram,NA,NA
page6-200,tangram,NA,NA
page2-23,tangram,NA,NA
page3-166,tangram,NA,NA
page1-159,tangram,NA,NA
page8-239,tangram,NA,NA
page8-202,tangram,NA,NA
page9-15,tangram,NA,NA
page3-35,tangram,NA,NA
page3-174,tangram,NA,NA
page3-86,tangram,NA,NA
page2-4,tangram,NA,NA
page4-81,tangram,NA,NA
page4-56,tangram,NA,NA
page4-235,tangram,NA,NA
page5-183,tangram,NA,NA
page5-147,tangram,NA,NA
page6-99,tangram,NA,NA
page3-206,tangram,NA,NA
page5-27,tangram,NA,NA
page4-208,tangram,NA,NA
page7-181,tangram,NA,NA
page3-71,tangram,NA,NA
page6-165,tangram,NA,NA
page2-59,tangram,NA,NA
page5-72,tangram,NA,NA
page7-253,tangram,NA,NA
page7-146,tangram,NA,NA
page4-238,tangram,NA,NA
page6-184,tangram,NA,NA
page6-231,tangram,NA,NA
page7-194,tangram,NA,NA
page8-198,tangram,NA,NA
page7-71,tangram,NA,NA
page5-200,tangram,NA,NA
page3-41,tangram,NA,NA
page5-191,tangram,NA,NA
page1-114,tangram,NA,NA
page1-13,tangram,NA,NA
page1-162,tangram,NA,NA
page8-160,tangram,NA,NA
page2-42,tangram,NA,NA
page4-248,tangram,NA,NA
page4-243,tangram,NA,NA
page2-146,tangram,NA,NA
page5-142,tangram,NA,NA
page1-54,tangram,NA,NA
page1-110,tangram,NA,NA
page8-181,tangram,NA,NA
page3-37,tangram,NA,NA
page8-8,tangram,NA,NA
page3-124,tangram,NA,NA
page3-54,tangram,NA,NA
page8-152,tangram,NA,NA
page7-101,tangram,NA,NA
page7-242,tangram,NA,NA
page3-69,tangram,NA,NA
page3-101,tangram,NA,NA
page3-20,tangram,NA,NA
page5-176,tangram,NA,NA
page6-16,tangram,NA,NA
page7-96,tangram,NA,NA
page7-164,tangram,NA,NA
page2-15,tangram,NA,NA
page5-64,tangram,NA,NA
page1-24,tangram,NA,NA
page5-247,tangram,NA,NA
page4-141,tangram,NA,NA
page8-190,tangram,NA,NA
page2-134,tangram,NA,NA
page1-27,tangram,NA,NA
page6-27,tangram,NA,NA
page5-173,tangram,NA,NA
page2-138,tangram,NA,NA
page4-113,tangram,NA,NA
page3-53,tangram,NA,NA
page2-39,tangram,NA,NA
page3-171,tangram,NA,NA
page8-20,tangram,NA,NA
page9-7,tangram,NA,NA
page9-20,tangram,NA,NA
page7-183,tangram,NA,NA
page6-70,tangram,NA,NA
page6-172,tangram,NA,NA
page4-47,tangram,NA,NA
page4-55,tangram,NA,NA
page5-43,tangram,NA,NA
page3-43,tangram,NA,NA
page8-244,tangram,NA,NA
page2-158,tangram,NA,NA
page7-67,tangram,NA,NA
page4-10,tangram,NA,NA
page5-99,tangram,NA,NA
page7-72,tangram,NA,NA
page7-45,tangram,NA,NA
page7-165,tangram,NA,NA
page1-119,tangram,NA,NA
page6-111,tangram,NA,NA
page4-24,tangram,NA,NA
page9-42,tangram,NA,NA
page7-158,tangram,NA,NA
page1-178,tangram,NA,NA
page7-220,tangram,NA,NA
page7-137,tangram,NA,NA
page5-167,tangram,NA,NA
page5-244,tangram,NA,NA
page1-78,tangram,NA,NA
page7-205,tangram,NA,NA
K1,tangram,NA,K1.jpg
C1,tangram,NA,C1.jpg
I1,tangram,NA,I1.jpg
E1,tangram,NA,E1.jpg
H1,tangram,NA,H1.jpg
B1,tangram,NA,B1.jpg
G1,tangram,NA,G1.jpg
A1,tangram,NA,A1.jpg
D1,tangram,NA,D1.jpg
F1,tangram,NA,F1.jpg
/tangrams/343_157.png,tangram,NA,NA
/tangrams/336_402.png,tangram,NA,NA
/tangrams/189_405.png,tangram,NA,NA
/tangrams/298_465.png,tangram,NA,NA
/tangrams/189_465.png,tangram,NA,NA
/tangrams/462_139.png,tangram,NA,NA
/tangrams/462_157.png,tangram,NA,NA
/tangrams/207_404.png,tangram,NA,NA
/tangrams/379_296.png,tangram,NA,NA
/tangrams/180_128.png,tangram,NA,NA
/tangrams/336_128.png,tangram,NA,NA
/tangrams/235_421.png,tangram,NA,NA
/tangrams/9_62.png,tangram,NA,NA
/tangrams/49_355.png,tangram,NA,NA
/tangrams/370_121.png,tangram,NA,NA
/tangrams/9_304.png,tangram,NA,NA
/tangrams/298_453.png,tangram,NA,NA
/tangrams/341_388.png,tangram,NA,NA
/tangrams/57_296.png,tangram,NA,NA
/tangrams/375_388.png,tangram,NA,NA
/tangrams/128_333.png,tangram,NA,NA
/tangrams/298_154.png,tangram,NA,NA
/tangrams/320_405.png,tangram,NA,NA
/tangrams/293_154.png,tangram,NA,NA
/tangrams/336_311.png,tangram,NA,NA
/tangrams/293_24.png,tangram,NA,NA
/tangrams/287_469.png,tangram,NA,NA
/tangrams/293_453.png,tangram,NA,NA
/tangrams/144_311.png,tangram,NA,NA
/tangrams/375_24.png,tangram,NA,NA
/tangrams/253_376.png,tangram,NA,NA
/tangrams/379_27.png,tangram,NA,NA
/tangrams/373_227.png,tangram,NA,NA
/tangrams/321_96.png,tangram,NA,NA
/tangrams/373_442.png,tangram,NA,NA
/tangrams/8_69.png,tangram,NA,NA
/tangrams/8_399.png,tangram,NA,NA
/tangrams/79_122.png,tangram,NA,NA
/tangrams/12_432.png,tangram,NA,NA
/tangrams/235_220.png,tangram,NA,NA
/tangrams/361_27.png,tangram,NA,NA
/tangrams/226_400.png,tangram,NA,NA
/tangrams/98_62.png,tangram,NA,NA
/tangrams/341_154.png,tangram,NA,NA
/tangrams/237_404.png,tangram,NA,NA
/tangrams/373_376.png,tangram,NA,NA
/tangrams/125_453.png,tangram,NA,NA
/tangrams/235_128.png,tangram,NA,NA
/tangrams/109_140.png,tangram,NA,NA
/tangrams/280_128.png,tangram,NA,NA
/tangrams/361_248.png,tangram,NA,NA
/tangrams/441_128.png,tangram,NA,NA
/tangrams/387_128.png,tangram,NA,NA
/tangrams/222_258.png,tangram,NA,NA
/tangrams/147_119.png,tangram,NA,NA
/tangrams/146_402.png,tangram,NA,NA
/tangrams/146_128.png,tangram,NA,NA
/tangrams/180_402.png,tangram,NA,NA
/tangrams/234_119.png,tangram,NA,NA
/tangrams/194_140.png,tangram,NA,NA
/tangrams/144_128.png,tangram,NA,NA
/tangrams/390_347.png,tangram,NA,NA
/tangrams/279_355.png,tangram,NA,NA
/tangrams/222_119.png,tangram,NA,NA
/tangrams/350_119.png,tangram,NA,NA
/tangrams/147_258.png,tangram,NA,NA
/tangrams/373_432.png,tangram,NA,NA
/tangrams/120_114.png,tangram,NA,NA
/tangrams/373_96.png,tangram,NA,NA
/tangrams/390_272.png,tangram,NA,NA
/tangrams/373_123.png,tangram,NA,NA
/tangrams/396_432.png,tangram,NA,NA
/tangrams/396_442.png,tangram,NA,NA
/tangrams/373_220.png,tangram,NA,NA
/tangrams/373_265.png,tangram,NA,NA
/tangrams/147_34.png,tangram,NA,NA
/tangrams/147_409.png,tangram,NA,NA
/tangrams/144_252.png,tangram,NA,NA
/tangrams/269_421.png,tangram,NA,NA
/tangrams/298_24.png,tangram,NA,NA
/tangrams/120_396.png,tangram,NA,NA
/tangrams/361_296.png,tangram,NA,NA
/tangrams/194_333.png,tangram,NA,NA
/tangrams/441_27.png,tangram,NA,NA
/tangrams/280_27.png,tangram,NA,NA
/tangrams/387_27.png,tangram,NA,NA
/tangrams/226_296.png,tangram,NA,NA
/tangrams/146_311.png,tangram,NA,NA
/tangrams/382_435.png,tangram,NA,NA
/tangrams/390_435.png,tangram,NA,NA
/tangrams/375_154.png,tangram,NA,NA
/tangrams/215_139.png,tangram,NA,NA
/tangrams/79_140.png,tangram,NA,NA
/tangrams/95_50.png,tangram,NA,NA
/tangrams/460_400.png,tangram,NA,NA
/tangrams/120_400.png,tangram,NA,NA
/tangrams/8_50.png,tangram,NA,NA
/tangrams/131_400.png,tangram,NA,NA
/tangrams/55_50.png,tangram,NA,NA
/tangrams/180_252.png,tangram,NA,NA
/tangrams/279_435.png,tangram,NA,NA
/tangrams/144_402.png,tangram,NA,NA
/tangrams/253_442.png,tangram,NA,NA
/tangrams/350_409.png,tangram,NA,NA
/tangrams/222_409.png,tangram,NA,NA
/tangrams/222_34.png,tangram,NA,NA
/tangrams/234_409.png,tangram,NA,NA
/tangrams/79_382.png,tangram,NA,NA
/tangrams/394_453.png,tangram,NA,NA
/tangrams/295_453.png,tangram,NA,NA
/tangrams/321_220.png,tangram,NA,NA
/tangrams/391_423.png,tangram,NA,NA
/tangrams/447_423.png,tangram,NA,NA
/tangrams/447_248.png,tangram,NA,NA
/tangrams/109_122.png,tangram,NA,NA
/tangrams/109_333.png,tangram,NA,NA
/tangrams/194_122.png,tangram,NA,NA
/tangrams/98_53.png,tangram,NA,NA
/tangrams/334_96.png,tangram,NA,NA
/tangrams/396_376.png,tangram,NA,NA
/tangrams/7_96.png,tangram,NA,NA
/tangrams/128_382.png,tangram,NA,NA
/tangrams/57_27.png,tangram,NA,NA
/tangrams/12_227.png,tangram,NA,NA
/tangrams/132_7.png,tangram,NA,NA
/tangrams/55_385.png,tangram,NA,NA
/tangrams/95_385.png,tangram,NA,NA
/tangrams/8_385.png,tangram,NA,NA
/tangrams/396_385.png,tangram,NA,NA
/tangrams/12_376.png,tangram,NA,NA
/tangrams/12_442.png,tangram,NA,NA
/tangrams/42_458.png,tangram,NA,NA
/tangrams/180_311.png,tangram,NA,NA
/tangrams/262_248.png,tangram,NA,NA
/tangrams/86_69.png,tangram,NA,NA
/tangrams/184_248.png,tangram,NA,NA
/tangrams/391_248.png,tangram,NA,NA
/tangrams/235_27.png,tangram,NA,NA
/tangrams/396_227.png,tangram,NA,NA
/tangrams/237_69.png,tangram,NA,NA
/tangrams/323_69.png,tangram,NA,NA
/tangrams/207_69.png,tangram,NA,NA
/tangrams/95_69.png,tangram,NA,NA
/tangrams/396_69.png,tangram,NA,NA
/tangrams/55_69.png,tangram,NA,NA
/tangrams/287_465.png,tangram,NA,NA
/tangrams/396_50.png,tangram,NA,NA
/tangrams/396_399.png,tangram,NA,NA
/tangrams/394_446.png,tangram,NA,NA
/tangrams/370_375.png,tangram,NA,NA
/tangrams/287_405.png,tangram,NA,NA
/tangrams/287_251.png,tangram,NA,NA
/tangrams/95_399.png,tangram,NA,NA
/tangrams/55_399.png,tangram,NA,NA
/tangrams/350_34.png,tangram,NA,NA
/tangrams/57_391.png,tangram,NA,NA
/tangrams/134_446.png,tangram,NA,NA
/tangrams/134_442.png,tangram,NA,NA
/tangrams/262_423.png,tangram,NA,NA
/tangrams/125_446.png,tangram,NA,NA
