selected_image,player_id,time_stamp,trial_id
f2,6,28,205
f1,5,18,206
f12,6,29,207
f14,5,25,208
f9,6,18,209
f16,5,19,210
f3,6,13,211
f10,5,17,212
f11,6,26,213
f12,5,9,214
f7,6,9,215
f6,5,11,216
f13,6,10,217
f2,5,16,218
f15,6,12,219
f8,5,18,220
f4,5,7,221
f5,6,12,222
f9,5,51,223
f10,6,15,224
f15,5,15,225
f12,6,10,226
f1,5,14,227
f4,6,6,228
f7,5,11,229
f16,6,17,230
f13,5,10,231
f2,6,9,232
f11,5,15,233
f6,6,9,234
f5,5,14,235
f8,6,9,236
f3,5,8,237
f14,6,23,238
f10,5,7,239
f15,6,8,240
f6,5,9,241
f1,6,19,242
f16,5,12,243
f13,6,8,244
f12,5,7,245
f7,6,9,246
f2,5,9,247
f9,6,16,248
f14,5,16,249
f5,6,17,250
f8,5,8,251
f11,6,12,252
f4,5,5,253
f3,6,6,254
f7,5,6,255
f6,6,7,256
f11,5,10,257
f10,6,9,258
f9,5,12,259
f4,6,11,260
f13,5,8,261
f12,6,9,262
f1,5,13,263
f8,6,9,264
f15,5,7,265
f5,5,13,266
f16,6,16,267
f3,5,6,268
f10,5,6,269
f11,6,18,270
f8,5,7,271
f7,6,7,272
f4,5,6,273
f3,6,5,274
f14,5,8,275
f13,6,7,276
f2,5,11,277
f9,6,13,278
f6,5,10,279
f1,6,8,280
f16,5,12,281
f5,6,10,282
f12,5,10,283
f15,6,5,284
f9,7,80,285
f6,8,80,286
f15,7,42,287
f14,8,50,288
f13,7,38,289
f16,8,96,290
f11,7,26,291
f8,8,63,292
f3,7,39,293
f10,8,30,294
f5,7,36,295
f4,8,28,296
f7,7,36,297
f2,8,29,298
f1,7,17,299
f12,8,40,300
f14,7,22,301
f9,8,38,302
f16,7,36,303
f3,8,15,304
f10,7,9,305
f11,8,20,306
f12,7,11,307
f7,8,19,308
f6,7,7,309
f13,8,6,310
f2,7,17,311
f15,8,14,312
f8,7,19,313
f1,8,14,314
f4,7,10,315
f5,8,10,316
f9,7,17,317
f10,8,11,318
f15,7,13,319
f12,8,12,320
f1,7,16,321
f4,8,8,322
f7,7,11,323
f16,8,20,324
f13,7,16,325
f2,8,15,326
f11,7,14,327
f6,8,18,328
f5,7,9,329
f8,8,13,330
f3,7,11,331
f14,8,11,332
f10,7,10,333
f15,8,8,334
f6,7,7,335
f1,8,7,336
f16,7,13,337
