condition_label,dataset_id,full_cite,short_cite,group_size,language,prior_relationship,partner_constancy,population,role_constancy,confederates,modality,feedback,backchannel,game_id,room_num,option_set,target,trial_num,rep_num,stage_num,exclude,exclusion_reason,order_match,action_type,player_id,role,time_stamp,age,gender,native_language,race,education,text,message_number,message_irrelevant,choice_id
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,6,14,3,1,FALSE,,order,message,dyad11_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,3,15,3,1,FALSE,,order,message,dyad11_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,5,16,3,1,FALSE,,order,message,dyad11_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,1,17,3,1,FALSE,,order,message,dyad11_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,2,18,3,1,FALSE,,order,message,dyad11_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,6,13,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,5,14,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,2,15,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,3,16,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,4,17,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,1,18,3,1,FALSE,,order,message,dyad12_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,1,13,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,4,14,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,2,15,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,6,16,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,5,17,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,3,18,3,1,FALSE,,order,message,dyad13_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,2,13,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,5,14,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,3,15,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,1,16,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,6,17,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,4,18,3,1,FALSE,,order,message,dyad14_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,3,13,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,2,14,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,5,15,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,6,16,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,4,17,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,1,18,3,1,FALSE,,order,message,dyad15_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,1,13,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,3,14,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,6,15,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,5,16,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,2,17,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,4,18,3,1,FALSE,,order,message,dyad16_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,3,13,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,4,14,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,1,15,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,2,16,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,6,17,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,5,18,3,1,FALSE,,order,message,dyad17_describer,describer,,,unknown,,,,,,FALSE,
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,5,13,3,1,FALSE,,order,message,dyad18_describer,describer,,,unknown,,,,,,FALSE,
